country,region,population,article_title,revision_id,article_quality
Argentina,SOUTH AMERICA,46.3,Héctor Toty Flores,1067754685,Stub
Argentina,SOUTH AMERICA,46.3,Guillermo Francos,1245178482,Start
Argentina,SOUTH AMERICA,46.3,Juan Fugl,1148828249,Stub
Argentina,SOUTH AMERICA,46.3,Santiago Gallo,1039135531,Start
Argentina,SOUTH AMERICA,46.3,Manuel José García,1227616001,Stub
Argentina,SOUTH AMERICA,46.3,Juan José Gómez Centurión,1225793565,Stub
Argentina,SOUTH AMERICA,46.3,Luis Carlos Gómez Centurión,1225793589,Stub
Argentina,SOUTH AMERICA,46.3,Martín Guzmán,1227515965,C
Argentina,SOUTH AMERICA,46.3,Federico Helguera,1162056054,Start
Argentina,SOUTH AMERICA,46.3,Fernando Iglesias (Argentine politician),1217866134,C
Argentina,SOUTH AMERICA,46.3,Ricardo Kennedy,1240898573,Stub
Argentina,SOUTH AMERICA,46.3,Carlos Kunkel,1225799546,Stub
Argentina,SOUTH AMERICA,46.3,Norberto La Porta,1225799869,Stub
Argentina,SOUTH AMERICA,46.3,Andrés Larroque,1248572448,Start
Argentina,SOUTH AMERICA,46.3,Julián de Leyva,1234698824,Stub
Argentina,SOUTH AMERICA,46.3,Mónica López (politician),797826672,Stub
Argentina,SOUTH AMERICA,46.3,Lucio Victorio Mansilla,1210433646,Start
Argentina,SOUTH AMERICA,46.3,Nicolás Massot,1222899462,Start
Argentina,SOUTH AMERICA,46.3,Martín Menem,1247590161,Start
Argentina,SOUTH AMERICA,46.3,Juan Mignaburu,1166892817,Stub
Argentina,SOUTH AMERICA,46.3,Guillermo Montenegro,1096175549,Stub
Argentina,SOUTH AMERICA,46.3,Mariano Moreno,1248788227,FA
Argentina,SOUTH AMERICA,46.3,Marcelo Muniagurria,1242262794,Start
Argentina,SOUTH AMERICA,46.3,Fernando Nadra,1238199017,C
Argentina,SOUTH AMERICA,46.3,Rómulo Sebastián Naón,1193099129,Start
Argentina,SOUTH AMERICA,46.3,Santiago G. O'Farrell,1228141029,Start
Argentina,SOUTH AMERICA,46.3,Alfredo Olmedo,1226445117,Stub
Argentina,SOUTH AMERICA,46.3,Miguel Ángel Pesce,1211044406,Start
Argentina,SOUTH AMERICA,46.3,Carlos Petroni,1199679676,C
Argentina,SOUTH AMERICA,46.3,Alejo Peyret,1138003698,B
Argentina,SOUTH AMERICA,46.3,Aldo Pignanelli,1106856167,Stub
Argentina,SOUTH AMERICA,46.3,Abel Posse,1245068036,C
Argentina,SOUTH AMERICA,46.3,Enrique S. Quintana,1016343362,Start
Argentina,SOUTH AMERICA,46.3,Amán Rawson,1226040049,Start
Argentina,SOUTH AMERICA,46.3,Martín Sabbatella,1166890663,C
Argentina,SOUTH AMERICA,46.3,Juan Pablo Schiavi,1195011460,C
Argentina,SOUTH AMERICA,46.3,Héctor Tizón,1222501416,Start
Argentina,SOUTH AMERICA,46.3,Claudio Uberti,1245464700,C
Argentina,SOUTH AMERICA,46.3,Arístides Villanueva,1227361697,Start
Argentina,SOUTH AMERICA,46.3,Jorge Yoma,1191859791,C
Armenia,WESTERN ASIA,3.0,Ashot Arsenyan,1218601969,C
Armenia,WESTERN ASIA,3.0,Vigen Chitechyan,1124301399,Stub
Armenia,WESTERN ASIA,3.0,Hayk Chobanyan,1231768992,Start
Armenia,WESTERN ASIA,3.0,Gurgen Egiazaryan,1103745376,Start
Armenia,WESTERN ASIA,3.0,Parunak Ferukhan,1214660598,Stub
Armenia,WESTERN ASIA,3.0,Gevorg Ghazaryan (politician),1180063729,Stub
Armenia,WESTERN ASIA,3.0,Andrias Ghukasyan,1214660728,Start
Armenia,WESTERN ASIA,3.0,Aram Grigoryan (politician),1214660921,Start
Armenia,WESTERN ASIA,3.0,Vahagn Hovakimyan,1224369324,Start
Armenia,WESTERN ASIA,3.0,Tigran Karapetyan,1231946069,Start
Armenia,WESTERN ASIA,3.0,Tigran Khzmalyan,1237979345,C
Armenia,WESTERN ASIA,3.0,Mikayel Kotanyan,1226313476,Start
Armenia,WESTERN ASIA,3.0,Hrant Maloyan,1250311867,C
Armenia,WESTERN ASIA,3.0,Khachatur Malumian,1210493386,C
Armenia,WESTERN ASIA,3.0,Aram Manukyan,1214661551,Start
Armenia,WESTERN ASIA,3.0,Gevorg Melik-Karagyozyan,1180063778,Stub
Armenia,WESTERN ASIA,3.0,Vahan Minakhoryan,1214661649,Stub
Armenia,WESTERN ASIA,3.0,Ruben Miroyan,1228290809,Start
Armenia,WESTERN ASIA,3.0,Ruben Mirzakhanyan,1214661775,Start
Armenia,WESTERN ASIA,3.0,Badal Muradyan,1214662146,Start
Armenia,WESTERN ASIA,3.0,Narine Tukhikyan,1233470777,Start
Armenia,WESTERN ASIA,3.0,Gabriel Noradoungian,1240224564,C
Armenia,WESTERN ASIA,3.0,Israel Ori,1214986895,Start
Armenia,WESTERN ASIA,3.0,Paul Paul,1215924661,Start
Armenia,WESTERN ASIA,3.0,Garo Paylan,1249622641,C
Armenia,WESTERN ASIA,3.0,Genrikh Poghosyan,1214662694,Start
Armenia,WESTERN ASIA,3.0,Ishkhan Saghatelyan,1243510830,GA
Armenia,WESTERN ASIA,3.0,Karen Sargsyan (sociologist),1217803359,Start
Armenia,WESTERN ASIA,3.0,Martiros Sarukhanyan,1214669503,Stub
Armenia,WESTERN ASIA,3.0,Vartkes Serengülian,1214669611,Start
Armenia,WESTERN ASIA,3.0,Suren Shadunts,1242146414,Start
Armenia,WESTERN ASIA,3.0,Ohannes Tchekidjian,1215201883,Start
Armenia,WESTERN ASIA,3.0,Hrayr Tovmasyan,1243511026,Stub
Armenia,WESTERN ASIA,3.0,Usub Bek Temuryan,1243494457,Stub
Armenia,WESTERN ASIA,3.0,Kegham Vanigian,1214670011,Start
Armenia,WESTERN ASIA,3.0,Serop Zakaryan,1222543352,Stub
Austria,WESTERN EUROPE,9.2,Alfons Adam,1244617588,Start
Austria,WESTERN EUROPE,9.2,Ingo Appelt,1244447844,Stub
Austria,WESTERN EUROPE,9.2,"Maximilian Anton Karl, Count Baillet de Latour",1226152632,Start
Austria,WESTERN EUROPE,9.2,Heinrich Alfred Barb,1214670404,Start
Austria,WESTERN EUROPE,9.2,Leopold Berchtold,1228353209,C
Austria,WESTERN EUROPE,9.2,Joseph Buttinger,1214670744,Start
Austria,WESTERN EUROPE,9.2,Prince Carl of Solms-Braunfels,1237091760,C
Austria,WESTERN EUROPE,9.2,Count Václav Antonín Chotek of Chotkov and Vojnín,1214682376,Start
Austria,WESTERN EUROPE,9.2,Citizens' Ministry,1200893975,C
Austria,WESTERN EUROPE,9.2,Richard von Coudenhove-Kalergi,1243336388,C
Austria,WESTERN EUROPE,9.2,Franz Dinghofer,1251039794,GA
Austria,WESTERN EUROPE,9.2,George Abraham von Dyhrn,1231555745,Stub
Austria,WESTERN EUROPE,9.2,Eduard von Grebmer zu Wolfsthurn,1216075327,Start
Austria,WESTERN EUROPE,9.2,Hans Ferlitsch,1240489075,Stub
Austria,WESTERN EUROPE,9.2,Friedhelm Frischenschlager,1223497595,Start
Austria,WESTERN EUROPE,9.2,Walter Guggenberger,1154443829,Start
Austria,WESTERN EUROPE,9.2,Ulrich Habsburg-Lothringen,1216088776,Start
Austria,WESTERN EUROPE,9.2,Ernst Hampel (politician),1232067132,Stub
Austria,WESTERN EUROPE,9.2,Hans Peter Haselsteiner,1226351964,Start
Austria,WESTERN EUROPE,9.2,Friedrich Wilhelm von Haugwitz,1215043658,C
Austria,WESTERN EUROPE,9.2,Eduard Hedvicek,1215043825,Stub
Austria,WESTERN EUROPE,9.2,Hermann Stern,1215044008,C
Austria,WESTERN EUROPE,9.2,Jürgen Himmelbauer,1215045853,Stub
Austria,WESTERN EUROPE,9.2,Anton Hofer,1215044432,Start
Austria,WESTERN EUROPE,9.2,Andreas Hörtnagl,1215046038,Stub
Austria,WESTERN EUROPE,9.2,Franz Jetzinger,1214236945,Start
Austria,WESTERN EUROPE,9.2,Konstantin Jireček,1242771327,C
Austria,WESTERN EUROPE,9.2,Hugo Jury,1225140706,C
Austria,WESTERN EUROPE,9.2,Joseph Kenner,1169137921,Start
Austria,WESTERN EUROPE,9.2,Theodor Kery,1215046740,Stub
Austria,WESTERN EUROPE,9.2,Michael Killisch-Horn,1106829544,Stub
Austria,WESTERN EUROPE,9.2,Sophia Kircher,1242552103,Stub
Austria,WESTERN EUROPE,9.2,Hubert Klausner,1242810704,Start
Austria,WESTERN EUROPE,9.2,Martin Kocher,1241392879,Stub
Austria,WESTERN EUROPE,9.2,Józef Kożdoń,1215053905,C
Austria,WESTERN EUROPE,9.2,Gottfried von Kühnelt-Leddihn,1235730032,Start
Austria,WESTERN EUROPE,9.2,Franz Leitner (politician),1215054152,Stub
Austria,WESTERN EUROPE,9.2,Elmar Lichtenegger,1215483185,Start
Austria,WESTERN EUROPE,9.2,Julius Lippert (historian),1248432097,Stub
Austria,WESTERN EUROPE,9.2,Reinhold Lopatka,1250933660,Stub
Austria,WESTERN EUROPE,9.2,Karl Lütgendorf,1231556108,Stub
Austria,WESTERN EUROPE,9.2,Jürgen Mandl,1215054486,Stub
Austria,WESTERN EUROPE,9.2,Renate Mann,1099978355,Stub
Austria,WESTERN EUROPE,9.2,Ferdinand Mannlicher,1250188481,C
Austria,WESTERN EUROPE,9.2,Christoph Matznetter,1250934182,Start
Austria,WESTERN EUROPE,9.2,Johann Gregor Memhardt,1226209962,Stub
Austria,WESTERN EUROPE,9.2,Franz Moroder,1228417930,C
Austria,WESTERN EUROPE,9.2,Heinz Nittel,1226214871,Stub
Austria,WESTERN EUROPE,9.2,Heidemaria Onodi,1246630894,Start
Austria,WESTERN EUROPE,9.2,Brigitta Pallauf,1215184008,Start
Austria,WESTERN EUROPE,9.2,Wladimir von Pawlowski,1242446030,Stub
Austria,WESTERN EUROPE,9.2,Johann Anton von Pergen,1248404055,C
Austria,WESTERN EUROPE,9.2,Gerhard Pfanzelter,1238011369,Start
Austria,WESTERN EUROPE,9.2,Walter Pfrimer,1249288737,C
Austria,WESTERN EUROPE,9.2,Leopold Poetsch,1251056800,Start
Austria,WESTERN EUROPE,9.2,Thomas Prinzhorn,1215185462,C
Austria,WESTERN EUROPE,9.2,Gregor Razumovsky (activist),1236098636,C
Austria,WESTERN EUROPE,9.2,Horst Rosenkranz,1215185628,Start
Austria,WESTERN EUROPE,9.2,Emil Sax,1215185845,Start
Austria,WESTERN EUROPE,9.2,Peter Schieder,1239601735,Start
Austria,WESTERN EUROPE,9.2,Karl Schmitzer,1215186109,Stub
Austria,WESTERN EUROPE,9.2,Sonja Zwazl,1235856770,Start
Austria,WESTERN EUROPE,9.2,"Georg Adam, Prince of Starhemberg",1215186237,C
Austria,WESTERN EUROPE,9.2,Gundaker Thomas Starhemberg,1246777408,Start
Austria,WESTERN EUROPE,9.2,Josef Staribacher,1215186443,Stub
Austria,WESTERN EUROPE,9.2,Peter Strasser (politician),1240951343,Start
Austria,WESTERN EUROPE,9.2,Julius Tandler,1153989705,Start
Austria,WESTERN EUROPE,9.2,"Leopold, Count von Thun und Hohenstein",1215186791,C
Austria,WESTERN EUROPE,9.2,Karl Freiherr von Vogelsang,1231556362,Start
Austria,WESTERN EUROPE,9.2,Anton von Winzor,1231556425,Stub
Austria,WESTERN EUROPE,9.2,Gisela Wurm,1215187415,Stub
Austria,WESTERN EUROPE,9.2,Alexander Zach,1215187552,Stub
Austria,WESTERN EUROPE,9.2,Curt Franz Wenzel Christoph Erdmann Graf Zedtwitz von Moraván und Duppau,1243965585,Start
Austria,WESTERN EUROPE,9.2,Karl von Zinzendorf,1240906258,Start
Azerbaijan,WESTERN ASIA,10.2,Muzamil Abdullayev,1223484511,Stub
Azerbaijan,WESTERN ASIA,10.2,Leyla Abdullayeva,1230366514,Start
Azerbaijan,WESTERN ASIA,10.2,Elchin Afandiyev,1243626881,Start
Azerbaijan,WESTERN ASIA,10.2,Fazail Agamali,1250642641,C
Azerbaijan,WESTERN ASIA,10.2,Aliabbas Salahzade,1211047878,Start
Azerbaijan,WESTERN ASIA,10.2,Enver Alikhanov,1161577254,Stub
Azerbaijan,WESTERN ASIA,10.2,Tarlan Aliyarbayov,1240965677,GA
Azerbaijan,WESTERN ASIA,10.2,Dilara Aliyeva,1236388140,Start
Azerbaijan,WESTERN ASIA,10.2,Araz Alizadeh,1246060446,Stub
Azerbaijan,WESTERN ASIA,10.2,Ali Asadov,1237483914,C
Azerbaijan,WESTERN ASIA,10.2,Ashraf Bey Taghiyev,1213943020,Start
Azerbaijan,WESTERN ASIA,10.2,Chimnaz Aslanova,1245503366,Start
Azerbaijan,WESTERN ASIA,10.2,Akram Aylisli,1247420701,C
Azerbaijan,WESTERN ASIA,10.2,Sahil Babayev,1207600921,C
Azerbaijan,WESTERN ASIA,10.2,Huseyngulu Baghirov,1199215674,Start
Azerbaijan,WESTERN ASIA,10.2,Bakhish bey Rustambeyov,1246060690,Start
Azerbaijan,WESTERN ASIA,10.2,Alovsat Bakhshiyev,1207738330,Start
Azerbaijan,WESTERN ASIA,10.2,Mirgasim Cheshmazer,1226415908,Start
Azerbaijan,WESTERN ASIA,10.2,Vilayat Eyvazov,1208072134,Start
Azerbaijan,WESTERN ASIA,10.2,Abdurrahman Fatalibeyli,1241052691,C
Azerbaijan,WESTERN ASIA,10.2,Fazail Ibrahimli,1243509483,Start
Azerbaijan,WESTERN ASIA,10.2,Afshan Gadimbeyova,1243747432,Start
Azerbaijan,WESTERN ASIA,10.2,Garib Karimoğlu,1246060699,Start
Azerbaijan,WESTERN ASIA,10.2,Gudrat Gasanguliev,1234004989,Start
Azerbaijan,WESTERN ASIA,10.2,Solomon Grobshtein,1067081975,Stub
Azerbaijan,WESTERN ASIA,10.2,Teymur Guliyev,1232296078,Stub
Azerbaijan,WESTERN ASIA,10.2,Mammad Gurbanov,1237445893,Start
Azerbaijan,WESTERN ASIA,10.2,Musa Hacigasimov,1236490449,Stub
Azerbaijan,WESTERN ASIA,10.2,Asaf Hajiyev,1235219197,C
Azerbaijan,WESTERN ASIA,10.2,Haji Molla Ahmad Nuruzade,1239189558,GA
Azerbaijan,WESTERN ASIA,10.2,Farhad Hajiyev,1246286594,Start
Azerbaijan,WESTERN ASIA,10.2,Hasan Majidov,1236490430,Start
Azerbaijan,WESTERN ASIA,10.2,Hasan Hasanli,1244589428,Start
Azerbaijan,WESTERN ASIA,10.2,Jamil Hasanli,1248447237,C
Azerbaijan,WESTERN ASIA,10.2,Ali M. Hasanov,1245282668,C
Azerbaijan,WESTERN ASIA,10.2,Zakir Hasanov,1224596001,C
Azerbaijan,WESTERN ASIA,10.2,Ali Huseynli,1245270394,Start
Azerbaijan,WESTERN ASIA,10.2,Alisahib Huseynov,1246588423,Start
Azerbaijan,WESTERN ASIA,10.2,Ali Ibrahimov,1244157806,Start
Azerbaijan,WESTERN ASIA,10.2,Irshad Aliyev,1225308278,Stub
Azerbaijan,WESTERN ASIA,10.2,Mamed Iskenderov,1244201378,Start
Azerbaijan,WESTERN ASIA,10.2,Vidadi Isgandarov,1249203876,Start
Azerbaijan,WESTERN ASIA,10.2,Ajdar Ismailov,1157124148,C
Azerbaijan,WESTERN ASIA,10.2,Saftar Jafarov,1222623261,Start
Azerbaijan,WESTERN ASIA,10.2,Jeyhun Jalilov,1228687346,Start
Azerbaijan,WESTERN ASIA,10.2,Arastun Javadov,1147579900,Stub
Azerbaijan,WESTERN ASIA,10.2,Rovshan Javadov,1250266366,C
Azerbaijan,WESTERN ASIA,10.2,Anar Karimov,1245270299,Start
Azerbaijan,WESTERN ASIA,10.2,Boris Kevorkov,1217681945,Start
Azerbaijan,WESTERN ASIA,10.2,Gurban Khalilov,1243520102,Start
Azerbaijan,WESTERN ASIA,10.2,Ahmad Kordary,1187254621,Stub
Azerbaijan,WESTERN ASIA,10.2,Lutfali bey Behbudov,1226230854,C
Azerbaijan,WESTERN ASIA,10.2,Ilham Madatov,1011331249,Start
Azerbaijan,WESTERN ASIA,10.2,Makhmud Mamed-Guliev,1243510539,Start
Azerbaijan,WESTERN ASIA,10.2,Majnun Mammadov,1248225337,Start
Azerbaijan,WESTERN ASIA,10.2,Musa Mammadov,1243510550,Start
Azerbaijan,WESTERN ASIA,10.2,Ramin Mammadov,1248662299,Start
Azerbaijan,WESTERN ASIA,10.2,Elshad Mirbashir oghlu,1194162044,C
Azerbaijan,WESTERN ASIA,10.2,Tahir Mirkishili,1210593900,Start
Azerbaijan,WESTERN ASIA,10.2,Movsum Samadov,1241255046,C
Azerbaijan,WESTERN ASIA,10.2,Fuad Naghiyev,1248662296,Start
Azerbaijan,WESTERN ASIA,10.2,Eldar Namazov,1206211739,Start
Azerbaijan,WESTERN ASIA,10.2,Namig Nasrullayev,1158375491,Stub
Azerbaijan,WESTERN ASIA,10.2,Siyavush Novruzov,1243520070,C
Azerbaijan,WESTERN ASIA,10.2,Zahid Oruj,1213965350,Start
Azerbaijan,WESTERN ASIA,10.2,Sadig Rahimov,1245157534,C
Azerbaijan,WESTERN ASIA,10.2,Suleyman Rahimov,1193027962,C
Azerbaijan,WESTERN ASIA,10.2,Huseyn Rahmanov,1106104383,Stub
Azerbaijan,WESTERN ASIA,10.2,Rovshen Rzayev,1208078338,Start
Azerbaijan,WESTERN ASIA,10.2,Hasan Seyidov,1148385245,Stub
Azerbaijan,WESTERN ASIA,10.2,Hasan Seyidov (scientist),1198202282,Start
Azerbaijan,WESTERN ASIA,10.2,Parviz Shahbazov,1213858589,Start
Azerbaijan,WESTERN ASIA,10.2,Mammad agha Shahtakhtinski,1185599926,C
Azerbaijan,WESTERN ASIA,10.2,Abid Sharifov,1243510547,Start
Azerbaijan,WESTERN ASIA,10.2,Shirali Akhundov,1213002608,C
Azerbaijan,WESTERN ASIA,10.2,Ikhtiyar Shirinov,1243510572,Stub
Azerbaijan,WESTERN ASIA,10.2,Bakhtiyar Vahabzadeh,1249675761,C
Azerbaijan,WESTERN ASIA,10.2,Vugar Mustafayev (minister),1208077047,Start
Azerbaijan,WESTERN ASIA,10.2,Yusif Ziya Talibzadeh,1243510546,GA
Azerbaijan,WESTERN ASIA,10.2,Nurali Yusifbayli,1243510541,Start
Bahamas,CARIBBEAN,0.4,Keith Bell (Bahamian politician),1243023554,Start
Bahamas,CARIBBEAN,0.4,Charles Carter (Bahamian journalist),1162793449,C
Bahamas,CARIBBEAN,0.4,Harold Christie,1142294843,Start
Bahamas,CARIBBEAN,0.4,Timothy Donaldson,1245586658,C
Bahamas,CARIBBEAN,0.4,Eugene Dupuch,1181612386,Start
Bahamas,CARIBBEAN,0.4,Joseph Robert Love,1177467150,C
Bahamas,CARIBBEAN,0.4,McKell Bonaby,1238577650,Stub
Bahamas,CARIBBEAN,0.4,Pakesia Parker-Edgecombe,1226025677,Start
Bahamas,CARIBBEAN,0.4,James Carmichael Smith (postmaster),1248344476,C
Bahrain,WESTERN ASIA,1.6,Mohammed Isa Al Abbasi,1171757402,Stub
Bahrain,WESTERN ASIA,1.6,Abdulla Adel Fakhro,1223700072,Start
Bahrain,WESTERN ASIA,1.6,Abdullah bin Isa Al Khalifa,1182830303,Start
Bahrain,WESTERN ASIA,1.6,Ahmed Behzad (Bahrain),1063482737,Stub
Bahrain,WESTERN ASIA,1.6,Kamal Ahmed (politician),1215486840,Stub
Bahrain,WESTERN ASIA,1.6,Mohamed Ali Hasan Ali,1006173162,Stub
Bahrain,WESTERN ASIA,1.6,Khalid Almoayed,1215466172,Stub
Bahrain,WESTERN ASIA,1.6,Aymen Tawfeeq Almoayed,1227286508,Start
Bahrain,WESTERN ASIA,1.6,Nazar Al Baharna,1241906132,Start
Bahrain,WESTERN ASIA,1.6,Mahmood Al Bahrani,1161492589,Stub
Bahrain,WESTERN ASIA,1.6,Ammar Al Bannai,1231654401,Start
Bahrain,WESTERN ASIA,1.6,Jawad Fairooz,1177286981,Start
Bahrain,WESTERN ASIA,1.6,Qasim Fakhro,1099067663,Start
Bahrain,WESTERN ASIA,1.6,Faisal al-Hamar,1218302538,Stub
Bahrain,WESTERN ASIA,1.6,Nabeel bin Yaqub Al-Hamar,1159628135,Stub
Bahrain,WESTERN ASIA,1.6,Isa bin Abdulrahman Al Hammadi,1098344827,Stub
Bahrain,WESTERN ASIA,1.6,Jameel Humadan,1148959062,Start
Bahrain,WESTERN ASIA,1.6,Isa bin Ibrahim Al Khalifa,1146485875,Stub
Bahrain,WESTERN ASIA,1.6,Fahmi al-Jowder,1172576081,Stub
Bahrain,WESTERN ASIA,1.6,Saud Kanoo,1098699647,Stub
Bahrain,WESTERN ASIA,1.6,Essam Khalaf,1006167519,Stub
Bahrain,WESTERN ASIA,1.6,Abdullah bin Hamad bin Isa Al Khalifa,1241499929,Start
Bahrain,WESTERN ASIA,1.6,Ahmed bin Mohamed Al Khalifa,1221144846,Stub
Bahrain,WESTERN ASIA,1.6,Ali bin Khalifa Al Khalifa,1250923005,Stub
Bahrain,WESTERN ASIA,1.6,Hala bint Mohammed Al Khalifa,1232948277,Start
Bahrain,WESTERN ASIA,1.6,Ibrahim ibn Khalifa Al Khalifa,1156409493,Start
Bahrain,WESTERN ASIA,1.6,Mai bint Mohammed Al Khalifa,1217876419,Start
Bahrain,WESTERN ASIA,1.6,Salman bin Khalifa Al Khalifa,1247375519,Stub
Bahrain,WESTERN ASIA,1.6,Hamad Al Kooheji,1233118749,Stub
Bahrain,WESTERN ASIA,1.6,Abdullatif Al-Mahmood,1227285970,Stub
Bahrain,WESTERN ASIA,1.6,Rasheed Mohammed Al Maraj,1247375502,Stub
Bahrain,WESTERN ASIA,1.6,Khalid Al Maskati,1209519423,Stub
Bahrain,WESTERN ASIA,1.6,Abdulhussain bin Ali Mirza,1195787872,Stub
Bahrain,WESTERN ASIA,1.6,Mohammed Al-Buainain,1063213013,Start
Bahrain,WESTERN ASIA,1.6,Mohammed bin Khalifa bin Ahmed,1244455253,C
Bahrain,WESTERN ASIA,1.6,Mohammed bin Khalifa bin Ali Al Khalifa,1202322111,Start
Bahrain,WESTERN ASIA,1.6,Abdulrahman al-Nuaimi,1235804624,Start
Bahrain,WESTERN ASIA,1.6,Ammar Qambar,1140605737,Start
Bahrain,WESTERN ASIA,1.6,Isa Qassim,1249444464,GA
Bahrain,WESTERN ASIA,1.6,Abdulla Hassan Saif,1219928150,Stub
Bahrain,WESTERN ASIA,1.6,Ali bin Saleh Al Saleh,1239617504,Stub
Bahrain,WESTERN ASIA,1.6,Ahmed Al-Salloum,1244755894,Start
Bahrain,WESTERN ASIA,1.6,Salman bin Hamad Al Khalifa,1250494329,C
Bangladesh,SOUTH ASIA,173.5,Abdul Motaleb,1245374567,Stub
Bangladesh,SOUTH ASIA,173.5,Abdus Salam (Chattogram politician),1245374007,Stub
Bangladesh,SOUTH ASIA,173.5,Abul Hashim,1232200030,C
Bangladesh,SOUTH ASIA,173.5,Oli Ahad,1247061966,Start
Bangladesh,SOUTH ASIA,173.5,Chowdhury Shamsuddin Ahmed,1237261756,Stub
Bangladesh,SOUTH ASIA,173.5,Farid Ahmed,1245375794,Stub
Bangladesh,SOUTH ASIA,173.5,Muzaffar Ahmed (NAP politician),1245380189,Start
Bangladesh,SOUTH ASIA,173.5,AKM Hafizuddin,1246694478,Stub
Bangladesh,SOUTH ASIA,173.5,Mohammad Manjur Alam,1245377984,Start
Bangladesh,SOUTH ASIA,173.5,M Hossain Ali,1242815841,Start
Bangladesh,SOUTH ASIA,173.5,Aminul Islam Rabel,1245379837,Stub
Bangladesh,SOUTH ASIA,173.5,Mohammad A. Arafat,1250896485,GA
Bangladesh,SOUTH ASIA,173.5,Ashab Uddin Ahmad,1245380479,B
Bangladesh,SOUTH ASIA,173.5,Shafiqur Rahman Badsha,1245374148,Stub
Bangladesh,SOUTH ASIA,173.5,Selina Banu,1183475136,Start
Bangladesh,SOUTH ASIA,173.5,Nurul Huq Bhuiyan,1236303322,Stub
Bangladesh,SOUTH ASIA,173.5,Birendra Kishore Roaza,1246126702,Stub
Bangladesh,SOUTH ASIA,173.5,Bishnu Chattopadhyay,1242147738,Start
Bangladesh,SOUTH ASIA,173.5,AKM Fazlul Kabir Chowdhury,1245380545,Start
Bangladesh,SOUTH ASIA,173.5,Aminul Islam Chowdhury,1175807916,Start
Bangladesh,SOUTH ASIA,173.5,Anwarul Karim Chowdhury,1245395466,C
Bangladesh,SOUTH ASIA,173.5,Moinuddin Ahmed Chowdhury,1166369458,C
Bangladesh,SOUTH ASIA,173.5,Sarwar Jan Chowdhury,1245377291,Stub
Bangladesh,SOUTH ASIA,173.5,Shahinur Pasha Chowdhury,1245379554,Start
Bangladesh,SOUTH ASIA,173.5,Yusuf Ali Chowdhury,1228415190,Start
Bangladesh,SOUTH ASIA,173.5,Haji Mohammad Danesh,1230176939,C
Bangladesh,SOUTH ASIA,173.5,Pulin De,1242126632,Start
Bangladesh,SOUTH ASIA,173.5,James Leo Ferguson,1212687396,C
Bangladesh,SOUTH ASIA,173.5,Abdul Halim Ghaznavi,1237265302,Start
Bangladesh,SOUTH ASIA,173.5,Debendra Nath Ghosh,1240939624,Stub
Bangladesh,SOUTH ASIA,173.5,Ranesh Das Gupta,1242257552,Start
Bangladesh,SOUTH ASIA,173.5,AKM Fazlul Haque (Jatiya Party politician),1245402550,Stub
Bangladesh,SOUTH ASIA,173.5,Syed Najmuddin Hashim,1245394398,Start
Bangladesh,SOUTH ASIA,173.5,M. Anwar Hossain,1226325755,C
Bangladesh,SOUTH ASIA,173.5,Nozir Hossain,1245378724,Start
Bangladesh,SOUTH ASIA,173.5,Husam Uddin Chowdhury Fultali,1247693188,Start
Bangladesh,SOUTH ASIA,173.5,Syed Muhammad Ibrahim,1247089625,Start
Bangladesh,SOUTH ASIA,173.5,Abul Kashem,1232782976,C
Bangladesh,SOUTH ASIA,173.5,Abul Kashem Khan,1245380771,C
Bangladesh,SOUTH ASIA,173.5,Hatem Ali Khan,1237261567,Start
Bangladesh,SOUTH ASIA,173.5,Muhammad Hamidullah Khan,1249497016,C
Bangladesh,SOUTH ASIA,173.5,Yar Mohammad Khan,1244156514,C
Bangladesh,SOUTH ASIA,173.5,Kazi Abdus Shahid Lal,1237261507,Start
Bangladesh,SOUTH ASIA,173.5,Jyotirindra Bodhipriya Larma,1247242676,Stub
Bangladesh,SOUTH ASIA,173.5,Shamima Harun Lubna,1245374454,Stub
Bangladesh,SOUTH ASIA,173.5,Manik Lal Ray,1117752666,Stub
Bangladesh,SOUTH ASIA,173.5,Manjurul Imam,1245961260,Stub
Bangladesh,SOUTH ASIA,173.5,Mushrefa Mishu,1066093324,Start
Bangladesh,SOUTH ASIA,173.5,Moin Uddin (politician),1245374542,Stub
Bangladesh,SOUTH ASIA,173.5,Fazlul Haque Montu,1243563371,Stub
Bangladesh,SOUTH ASIA,173.5,Mujahidul Islam Selim,1241208220,Start
Bangladesh,SOUTH ASIA,173.5,Mujibur Rahman (Chattogram politician),1245374586,Stub
Bangladesh,SOUTH ASIA,173.5,Shafiul Alam Chowdhury Nadel,1245978368,Start
Bangladesh,SOUTH ASIA,173.5,SM Nuruzzaman,1246459927,Stub
Bangladesh,SOUTH ASIA,173.5,Shamsul Huda Panchbagi,1232199873,B
Bangladesh,SOUTH ASIA,173.5,Muhammad Bayazeed Khan Panni,1225060231,C
Bangladesh,SOUTH ASIA,173.5,Ferdous Ahmed Qureshi,1250961688,Start
Bangladesh,SOUTH ASIA,173.5,Asheq Ullah Rafiq,1245374666,Stub
Bangladesh,SOUTH ASIA,173.5,Abdur Rahim (scholar),1250599443,C
Bangladesh,SOUTH ASIA,173.5,Habibar Rahman,1245395381,Stub
Bangladesh,SOUTH ASIA,173.5,M. M. Rahmatullah,1242580877,C
Bangladesh,SOUTH ASIA,173.5,Golam Maula Rony,1250725167,Start
